,Station,Date,Transpiration,Rain,Evaporation,Max Temp,Min Temp,Max Hum,Min Hum,Av Wind,Solar Rad
0,WANGARATTA AERO,2017-04-01,3.7,0.0, ,21.1,3.9,96,33,4.52,15.58
1,WANGARATTA AERO,2017-04-02,3.6,0.0, ,23.0,6.4,81,31,2.81,16.38
2,WANGARATTA AERO,2017-04-03,3.4,0.0, ,24.6,7.8,85,27,2.17,16.17
3,WANGARATTA AERO,2017-04-04,2.8, , ,24.8,6.1,97,28,1.23,16.22
4,WANGARATTA AERO,2017-04-05,2.8,0.0, ,24.0,8.3,90,25,1.31,16.71
5,WANGARATTA AERO,2017-04-06,2.8,0.0, ,24.9,5.6,96,24,1.19,16.48
6,WANGARATTA AERO,2017-04-07,3.2,0.0, ,25.6,5.9,94,30,1.94,16.32
7,WANGARATTA AERO,2017-04-08,2.9,0.0, ,24.3,10.4,89,41,2.94,9.42
8,WANGARATTA AERO,2017-04-09,2.2,3.0, ,16.8,11.6,98,55,6.61,5.92
9,WANGARATTA AERO,2017-04-10,3.6,7.4, ,20.7,8.4,89,49,6.89,15.03
10,WANGARATTA AERO,2017-04-11,3.4,0.0, ,21.9,7.1,88,36,3.39,16.2
11,WANGARATTA AERO,2017-04-12,2.8,0.0, ,24.2,6.7,94,35,1.63,16.02
12,WANGARATTA AERO,2017-04-13,2.5,0.0, ,24.3,6.7,98,34,1.17,15.86
13,WANGARATTA AERO,2017-04-14,3.3,0.0, ,24.5,4.7,98,23,2.31,15.68
14,WANGARATTA AERO,2017-04-15,2.3,0.0, ,20.7,3.3,99,34,1.52,15.49
15,WANGARATTA AERO,2017-04-16,2.3,0.0, ,22.3,4.7,97,34,1.58,12.03
16,WANGARATTA AERO,2017-04-17,2.9,0.0, ,25.8,6.4,98,30,1.93,14.8
17,WANGARATTA AERO,2017-04-18,2.7,0.0, ,26.1,6.8,98,27,1.52,15.01
18,WANGARATTA AERO,2017-04-19,2.6,0.0, ,25.5,6.5,94,38,1.63,14.44
19,WANGARATTA AERO,2017-04-20,3.0,0.0, ,25.8,7.5,99,30,2.25,13.84
20,WANGARATTA AERO,2017-04-21,1.1,7.8, ,17.2,14.3,100,67,2.35,1.91
21,WANGARATTA AERO,2017-04-22,1.2,7.2, ,19.7,14.3,100,71,1.31,5.51
22,WANGARATTA AERO,2017-04-23,1.8,0.2, ,23.3,10.4,100,50,0.63,13.52
23,WANGARATTA AERO,2017-04-24,1.9,0.2, ,23.8,9.2,100,50,1.16,12.53
24,WANGARATTA AERO,2017-04-25,1.6,15.6, ,21.6,14.0,100,66,3.13,5.57
25,WANGARATTA AERO,2017-04-26,2.2,19.2, ,15.0,9.9,94,56,6.21,10.05
26,WANGARATTA AERO,2017-04-27,2.6,0.0, ,15.4,5.5,87,45,5.42,13.7
27,WANGARATTA AERO,2017-04-28,1.6,0.0, ,17.5,5.0,97,61,2.44,10.71
28,WANGARATTA AERO,2017-04-29,2.0,0.4, ,19.0,8.0,99,51,2.61,11.3
